1, Coral Reefs, 29, Northern Salado, Rubber fig Salix caprea Adansonia digitata Quercus serrata Neem Tree Black locust, Mount Morgan, Hidden Lakes Circle C Dam Faucherie Lake Granite Lakes
900, Inland Aquatic Ecosystems, 9, Mekong, Coast redwood Ginkgo English walnut Silver maple Ginkgo Salix caprea Pará rubber tree Rubber fig Nutmeg, Mount Humphreys, Steelhead Lake, Little Spring Valley Pond 4-Q Lakes Bell Canyon Reservoir Bench Lakes Turnaround Lake
901, Tropical Savannas, 42, Madeira–Mamoré–Grande–Caine–Rocha, Tasmanian blue gum Bristlecone pine Star magnolia Southern magnolia Indian gooseberry Cacao tree European beech Montezuma cypress Quercus acutissima Pecan, (Fairweather Mountain)Mount Evans, Wing Reservoir Lake Ramona Spring Lake Emigrant Meadow Lake Treasure Lake #3 Gibraltar Reservoir
902, Intertidal and Littoral Ecosystems, 50, Chenab, Brazil nut Coconut True cinnamon tree Tree of heaven Curry tree Magnolia kobus Salix caprea Pará rubber tree Pistachio, Treasure Mountain, Alger Lake #2 Lake Washington Sprig Lake Grass Valley Lake
903, Lakes and Reservoirs, 3, Vilyuy, Silver birch Black locust Quercus suber Rubber fig Eastern white pine Camphor tree Southern magnolia Tea plant English oak Tree of heaven, Mount Gabb, Rack Lake Heart Lake Karls Lake Tomahawk Lake Duck Lake
904, River and Stream Ecosystems, 37, Guaporé (Itenez), Coast redwood Neem Tree Rubber fig Cacao tree Giant sequoia Quercus ilex Blue spruce Magnolia kobus Blue spruce American sycamore, Hesperus Mountain, Five Lakes, Little Stienhart Lakes Buck Island Lake Table Creek No. 2 Raymond Retarding Basin
905, Ecosystems of the Deep Ocean, 36, Amur–Argun, Coconut Clove Quercus ilex Sycamore maple Bristlecone pine Giant sequoia Pistachio Indian gooseberry European ash Breadfruit, Mount of the Holy Cross, Vasona Reservoir Davis Lake Guard Lake, South Emerald Lake Sister Lake
906, Marine Ecosystems, 31, Paraná – Río de la Plata, Eastern black walnut Southern magnolia Nutmeg Quercus serrata English walnut Eastern white pine, Antora Peak, Cliff Lake Yolo Wildlife Duck Pond Wicks Lake
907, Ecosystems of the Continental Shelves, 11, Seversky Donets, Black locust Breadfruit European ash Magnolia kobus Coast redwood Magnolia kobus Coast redwood Southern magnolia, Rio Grande Pyramid, Twin Lakes Evelyn Lake Wagon Wheel Lake Oakland Pond
908, Lakes and Reservoirs, 61, (Chang Jiang), Camphor tree Tasmanian blue gum Star magnolia Silver maple Quercus serrata Breadfruit White oak Quercus ilex Tree of heaven Weeping willow English walnut, Mount Wrangell,  French Meadows Reservoir Sequoia Lake Alcohol Jacks Reservoir Laguna Lake
909, Estuaries and Enclosed Seas, 35, Warburton–Georgina, English oak Camphor tree Rubber fig Sycamore maple Giant sequoia Brazil nut English walnut Salix caprea Pará rubber tree Bristlecone pine Sycamore maple, Mount Hunter, Lake Ranch Reservoir Badger Lakes Spring Valley Lake Pioneer Lake #4B
910, Ecosystems of Disturbed Ground, 21, Aruwimi, Brazil nut Eastern white pine Camphor tree Cacao tree Tree of heaven Coast redwood Montezuma cypress English walnut White oak Montezuma cypress Nutmeg White oak Star magnolia Quercus ilex, Wind River Peak, Davis Lakes Hidden Lake Big Horn Lake Erin Lake Lake Mary Centennial Lake
911, Intertidal and Littoral Ecosystems, 58, Beni, Coconut European beech Quercus suber Black locust Blue spruce Coast redwood Neem Tree Banyan Rubber fig, Parry Peak, Caldwell Lakes Branham Reservoir Hidden Lake Long Lake, Lower Lone Pine Reservoir Arrowhead Lake
912, Managed Aquatic Ecosystems, 24, Upper Mississippi, Northern Red Oak English walnut Salix caprea Blue spruce Blue spruce English oak Pistachio European ash Pará rubber tree Pecan Nutmeg Banyan Cacao tree True cinnamon tree, Mount Princeton, Sugar Pine Reservoir Drum Forebay Higgins Lake Four Lakes Oneida Lake
913, Natural Grasslands, 38, Kolyma, Black locust Weeping willow Sycamore maple Clove Neem Tree Tilia cordata True cinnamon tree White oak Southern magnolia Northern Red Oak, Mount Sneffels, Osma Lake Flat Lake Rickey Poison Lake
914, Tropical Rain Forest Ecosystems, 21, Rhine, Ginkgo Weeping willow Tea plant Blue spruce Pecan Banyan European ash Weeping willow Eastern white pine Curry tree, Mount Williamson, Lone Doe Lake Lake Enchanto Lake Hollow Beryl Lake Hidden Lake Chalfant Lakes
915, Inland Aquatic Ecosystems, 18, Guaporé (Itenez), Coast redwood Ginkgo Indian gooseberry Ginkgo Coconut Giant sequoia Quercus acutissima, Grizzly Peak, Guest Lake Lakes Basin Silver Lake Vee Lake
916, Hot Deserts and Arid Shrublands, 34, (Nu Jiang), Montezuma cypress Pará rubber tree Breadfruit Black locust Eastern white pine Quercus ilex, Mount Harvard, Little Lakes Lost Lake Lake Confusion Deer Lake Caldwell Lakes
917, Temperate Broad-Leaved Evergreen Forests, 55, Okavango, Papaya Coast redwood White oak Sycamore maple Cacao tree Silver birch Tree of heaven Magnolia kobus Northern Red Oak Southern magnolia Camphor tree, Mount Keith, Elephant Rock Lake Devils Lake Granite Park 3 Laguna Lake
918, Estuaries and Enclosed Seas, 50, Yellowstone, Rubber fig Southern magnolia Quercus acutissima English oak True cinnamon tree Curry tree Montezuma cypress, Mount Yale, Mail Trail Pond Curtis-capik Dam Hunewill Lake Battalion Lake
919, Coniferous Forests, Temperate Deciduous Forests, 48, Yellow River, White oak Star magnolia European beech Giant sequoia Bristlecone pine Neem Tree, Mount Lincoln, Lavic Lake San Dimas Reservoir Fern Lake Rush Creek Lakes Beaver Mountain Reservoir Deer Creek Reservoir
920, Wetland Forests, 61, (Yili), Black locust Tree of heaven Eastern white pine Eastern white pine Montezuma cypress American sycamore Pistachio Neem Tree Ginkgo Rubber fig English oak Southern magnolia, North Palisade, Thermalito Forebay Tamarack Lakes Chalfant Lakes Wolverine Lake
921, Coral Reefs, 1, (Lancang Jiang), Star magnolia Banyan Giant sequoia English walnut Sycamore maple Rubber fig Rubber fig Rubber fig Weeping willow, Bald Mountain, Glenberry Lake Campo Lake Star Lake Buzzard Lagoon Nelson Lakes
922, Tropical Rain Forest Ecosystems, 24, Fly, Quercus suber Eastern black walnut Giant sequoia Cacao tree True cinnamon tree Clove Neem Tree Papaya Curry tree Neem Tree Camphor tree Blue spruce American sycamore Adansonia digitata, Freemont Peak, Rainbow Lake Roman Four Lake Wet Meadows Reservoir Sisson Lake
923, Managed Aquatic Ecosystems, 34, Han, Coast redwood English walnut Giant sequoia European beech Montezuma cypress Quercus serrata, Bennett Peak, Fleming Lake Five Lakes, Little Slab Creek Reservoir Fontanilis Lake
924, Field Crop Ecosystems, 22, Daugava, Quercus serrata Indian gooseberry Salix caprea Rubber fig Cacao tree Salix caprea Star magnolia, Mount Sneffels, Bevans Creek Dam Little Caribou Lake Virginia Lake Grizzly Lake Hooligan Lake Mildred Lake
925, Managed Grasslands, 16, Murray–Darling, Indian gooseberry Indian gooseberry English walnut Tea plant White oak Tree of heaven Eastern white pine Silver birch Southern magnolia, Gannett Peak, Glen Lake Beartrap Lake Wise Forebay
926, Wet Coastal Ecosystems, 10, Shatt al-Arab – Euphrates, Southern magnolia Eastern white pine Quercus serrata Pistachio Banyan Breadfruit Indian gooseberry Quercus suber True cinnamon tree Curry tree Indian gooseberry, Mount Gabb, Horseshoe Lake East Highland Reservoir Onion Valley Reservoir Milk Lake
927, Tree Crop Ecosystems, 42, Japurá, European ash Pará rubber tree Giant sequoia Bristlecone pine Bay laurel Indian gooseberry Indian gooseberry True cinnamon tree Coconut American sycamore Tasmanian blue gum, Longs Peak, Lake Miller Oakland Pond Fisher Lakes Eastern Brook Lake, Lower Clear Lake
928, Managed Terrestrial Ecosystems, 30, Cooper–Barcoo, Tilia cordata White oak Silver maple Quercus ilex Magnolia kobus Star magnolia, Mauna Loa, Onemile Lake 2 Deer Lake Lake Estelle Babcock Lake
929, Mires: Swamp, Bog, Fen, and Moor, 57, James (Dakotas), Star magnolia Star magnolia Silver birch Ginkgo Black locust European beech Pistachio Northern Red Oak Eastern black walnut Cacao tree Silver birch European beech Coconut, Atna Peaks, Dusy Basin No. 3 Lower Twin Lake Lake Of The Woods Lost Lakes
930, Lakes and Reservoirs, 45, Orinoco, English oak Northern Red Oak Adansonia digitata Adansonia digitata Pará rubber tree Tree of heaven Curry tree Weeping willow Magnolia kobus Ginkgo, Francs Peak, White Lake Glacier Lakes Spearpoint Lake Virginia Lake Utica Reservoir Bj Robinson Dam
931, Ecosystems of the Deep Ocean, 23, Tietê, Coast redwood Giant sequoia European ash Quercus acutissima Pará rubber tree Blue spruce Rubber fig Southern magnolia European ash Brazil nut Papaya Banyan Adansonia digitata, Mount Ouray, Return Lake Bluff Lake Iceberg Lake Calvert Lake Evelyn Lake Lake Audrian
932, Heathlands and Related Shrublands, 17, Chu River, Eastern white pine Star magnolia Tree of heaven Brazil nut True cinnamon tree Cacao tree Coast redwood Sycamore maple Bristlecone pine Tilia cordata Papaya Adansonia digitata Blue spruce, Culebra Peak, Stick Lake Mamie Lake Mountain Lake
933, Polar and Alpine Tundra, 58, Red (USA), Curry tree Salix caprea Brazil nut Tilia cordata Breadfruit English oak English oak Banyan English oak Cacao tree Papaya Blue spruce, Antora Peak, Poonkinny Lake River Spring Lakes Trinity Lake, Lower Sixth Lake Echo Lake
934, Ecosystems of Disturbed Ground, 25, Orinoco, Neem Tree Tree of heaven Black locust American sycamore Salix caprea Pecan Coconut Camphor tree Ginkgo Sycamore maple Breadfruit Rubber fig English oak, Maroon Peak, Secret Lake Clark Lake #1 Craig Regional Park Pond Mamie Lake Rainbow Lake
935, Managed Grasslands, 26, Ural, Quercus serrata Quercus suber Southern magnolia Tasmanian blue gum Magnolia kobus Pistachio Tea plant Northern Red Oak Montezuma cypress, Maroon Peak, Clark Lakes Chain Lake #2 Leland Reservoir
936, Intertidal and Littoral Ecosystems, 48, Niger, Indian gooseberry True cinnamon tree Pecan White oak Star magnolia Quercus acutissima, Vermilion Peak, Dorothy Lake Green Lake China Lake Diggins Pond Needle Lake
937, Polar and Alpine Tundra, 50, Sutlej, Salix caprea American sycamore Quercus acutissima Breadfruit Ginkgo White oak Banyan Rubber fig Quercus suber Pecan, Capitol Peak, Summit Reservoir Bear Twin Lakes Avalanche Lake Secret Lake
938, Mediterranean-Type Shrublands, 5, Volga, Brazil nut Papaya Southern magnolia English oak Papaya Blue spruce Pará rubber tree, Mount Hayes, Crum Reservoir Petes Pond Grinnell Lake, Little Chasm Lake Caldwell Lakes Mule Lake
939, Ecosystems of the Deep Ocean, 46, Paraná – Río de la Plata, Curry tree Indian gooseberry Weeping willow Tea plant Pistachio Tea plant Weeping willow European beech European ash Northern Red Oak Papaya, Mount Sanford, Guard Lake, South Depressed Lake Twain Harte
940, Field Crop Ecosystems, 33, Olyokma, Quercus ilex Bay laurel Tea plant Eastern white pine Silver maple Ginkgo, Mount Shasta, Crooked Lakes Lake Solano Clover Creek Olive Lake
941, Tropical Savannas, 40, Yalong, Eastern black walnut Cacao tree Star magnolia Silver maple Coast redwood European beech Star magnolia Bristlecone pine Blue spruce, Mount Marcus Baker, Faggs Reservoir Emigrant Meadow Lake Vernon, Lake Mosquito Lakes Blanc Lake
942, Tree Crop Ecosystems, 33, Fraser, White oak Camphor tree Tree of heaven Weeping willow Star magnolia, Castle Peak, Lost Lakes Ritter Lakes Hamilton Lakes Hidden Lake Coon Camp Springs Cathey Pond
943, Inland Aquatic Ecosystems, 16, Pecos, Quercus acutissima English oak American sycamore Quercus suber Banyan Silver maple White oak Silver maple Coconut, Kings Peak, Black Rock Reservoir Morris Lake Timber Lake Castle Lake Shealor Lakes Grant Lakes
944, Temperate Deserts and Semi-Deserts, 43, Kolyma, Quercus suber Northern Red Oak Bay laurel Silver birch Tea plant Bristlecone pine Quercus suber, West Buffalo Peak, Beltz Lake Nine No. 1 Wildcat Lake New Bullards Bar Reservoir
945, Greenhouse Ecosystems, 34, Aruwimi, Pecan European beech Banyan Quercus suber Brazil nut Silver birch Quercus acutissima Bay laurel Pecan, Mount Bear, Poonkinny Lake Huth Lake Lois Lake Deadfull Lakes Lake McClure
946, Wetland Forests, 45, Pechora, Sycamore maple Quercus suber Pistachio Neem Tree Blue spruce Banyan European beech English oak Rubber fig Adansonia digitata Blue spruce Quercus acutissima, Pikes Peak, Scarab Lake Green Verdugo Reservoir Boomerang Lake Diamond Mesa No. 4 Lake Miller
947, Intertidal and Littoral Ecosystems, 60, Helmand, Quercus serrata Adansonia digitata Sycamore maple Quercus acutissima Clove Curry tree English walnut Clove Northern Red Oak, Mount Rainier, Pilgrim Creek Lake Brush Creek Bear Lake Log Cabin Dam Cuddihy Lakes 1
948, Managed Grasslands, 43, Salween, Eastern white pine Curry tree Pará rubber tree Neem Tree Rubber fig English oak Weeping willow Tree of heaven Quercus ilex Pecan Tasmanian blue gum, Mount Williamson, Bowman Lake Avalanche Lake Feather Lake Lower Russian Lake Lower Horsethief Lake
949, Managed Aquatic Ecosystems, 28, Nen, Silver birch Pistachio Black locust American sycamore Eastern black walnut Quercus ilex Quercus ilex Eastern black walnut, Hagues Peak, Pleasant Valley Reservoir Otter Lake Little Carmen Lake
950, Ecosystems of the Deep Ocean, 31, Vychegda, Star magnolia Tea plant Cacao tree Blue spruce Blue spruce, Treasure Mountain, Valor Lake Knownothing Lake Mills Pocket Lake River Spring Lakes Duck Lake
951, Estuaries and Enclosed Seas, 56, Zambezi, Indian gooseberry European ash Giant sequoia Rubber fig Black locust Adansonia digitata Adansonia digitata Magnolia kobus American sycamore True cinnamon tree Black locust, Atna Peaks, Rocky Basin Lakes Seven Gables Lakes Twin Lakes Fishgut Lakes Orr Lake
952, Inland Aquatic Ecosystems, 42, Gila, Pistachio Magnolia kobus Quercus ilex Brazil nut Tilia cordata Southern magnolia Clove Tree of heaven Tree of heaven, Bald Mountain, Johnston Lake Marysville Lake Swamp Lakes Wiest Lake
953, Field Crop Ecosystems, 26, Uruguay, Southern magnolia Pecan True cinnamon tree Northern Red Oak Pecan Eastern black walnut Quercus acutissima, Mount Silverheels, Boulder Creek Lakes Lake Merritt Fishgut Lakes Rattlesnake Lake Granite Lake Jackson Lake
954, Coniferous Forests, Temperate Deciduous Forests, 4, (Zaïre), Curry tree Breadfruit True cinnamon tree Coconut Magnolia kobus Coconut, Denali, Sunset Lake, Upper 4-Q Lakes Frog Lakes Stony Gorge Reservoir
955, Aquatic Ecosystems, 61, (Yili), Camphor tree Blue spruce Star magnolia Banyan Tea plant Neem Tree Nutmeg Bristlecone pine Silver maple Eastern white pine Eastern white pine Tasmanian blue gum European ash Brazil nut, Blanca Peak, Crater Lake Velma Lake, Middle Palisades Reservoir
956, Polar and Alpine Tundra, 41, Shatt al-Arab – Euphrates, Giant sequoia Blue spruce Pará rubber tree Pará rubber tree Quercus ilex Silver maple Nutmeg Pecan Brazil nut Clove English oak European ash Adansonia digitata Weeping willow, Castle Peak, Smith Lake Carson Lake Silverwood Lake Hidden Lakes
957, Greenhouse Ecosystems, 34, Cumberland, Star magnolia English oak Nutmeg Bristlecone pine Sycamore maple Quercus suber Northern Red Oak Blue spruce English walnut Sycamore maple, Mount Silverthrone, Teddy Bear Lake Florin Creek Park Pond Wilma Lake
958, Inland Aquatic Ecosystems, 5, Vaal, Blue spruce Adansonia digitata Clove Tea plant Cacao tree European beech Clove Pará rubber tree, Mount Hayes, Fernandez Lakes Island Pass Lake Hines Reservoir Holbrook Reservoir New Melones Lake
959, Hot Deserts and Arid Shrublands, 39, Pechora, European ash English walnut Montezuma cypress Nutmeg Banyan Star magnolia Breadfruit European ash Eastern white pine Blue spruce Tree of heaven Bay laurel, Freemont Peak, Alpine Lake Big Lake Grass Lake Par Value Lakes Ansel Lake
960, Marine Ecosystems, 28, Ayeyarwady, Northern Red Oak Clove Silver maple Northern Red Oak Northern Red Oak Bay laurel Silver birch Quercus acutissima White oak Adansonia digitata, Mount Oso, Granite Lake Thimble Lake, Lower Juniper Lake Tamarack Lakes Bishop Lake Dos Pueblos
961, Polar and Alpine Tundra, 4, Magdalena, Quercus suber Black locust Papaya Tilia cordata Quercus ilex Nutmeg Magnolia kobus Quercus acutissima Cacao tree Pará rubber tree European ash Sycamore maple Silver maple Brazil nut, Mount Oso, Conness Lake, Upper Lake Frey Shinn Pond Lost Lake Mill Creek Meadow
962, Ecosystems of Disturbed Ground, 39, Guaporé (Itenez), Pará rubber tree Blue spruce Northern Red Oak Salix caprea Cacao tree Eastern black walnut Silver maple Clove Black locust Silver maple Star magnolia Coast redwood White oak, Mount Fairweather, Larkin Lake Hillside Ranch Spanish Lake
963, Polar and Alpine Tundra, 44, Khoper, Cacao tree Nutmeg Tree of heaven Pará rubber tree Papaya Rubber fig Tasmanian blue gum Quercus acutissima Nutmeg Tasmanian blue gum Pistachio Pecan, Wheeler Peak, Palisade Lake Lost Lake Hiatt Lake Rodgers Lakes
964, Greenhouse Ecosystems, 7, Mtkvari (Kura), European beech Pistachio Silver maple Pará rubber tree Camphor tree Tilia cordata, Bennett Peak, Morris Lake Arrowhead Lake Cliffton Court Forebay
965, Field Crop Ecosystems, 42, Madre de Dios, Banyan European ash Coconut Sycamore maple Indian gooseberry, Mount Marcus Baker, Steinacher Lake Granite Lake Hedrick Pond Koenig Lake
966, Tropical Savannas, 52, Snake, American sycamore Weeping willow Ginkgo Weeping willow Silver maple, Mount Shasta, Rainbow Lake Fredmary Big Pine Lakes Ritter Lake
967, Managed Terrestrial Ecosystems, 39, Songhua, Ginkgo Tree of heaven Black locust Tree of heaven Salix caprea Pecan Eastern black walnut Black locust Breadfruit, Denali, Upper Crystal Springs Reservoir Wales Lake Summit Lake Twin Lakes Lake Ralphine Rattlesnake Lake
